policy_id,diversity_condition,opponent,eval_seed,win,loss,draw,score_margin,blue_score,red_score,seen_in_training,arm,train_seed
vgc_s_op7_seed3900007,S_OP7,OP6,9300058,1,0,0,2.0,3.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP6,9300059,1,0,0,2.0,3.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300000,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300001,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300002,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300003,0,1,0,-1.0,0.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300004,0,0,1,0.0,1.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300005,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300006,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300007,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300008,1,0,0,3.0,3.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300009,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300010,0,0,1,0.0,1.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300011,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300012,0,1,0,-1.0,1.0,2.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300013,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300014,1,0,0,1.0,2.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300015,0,1,0,-1.0,0.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300016,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300017,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300018,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300019,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300020,1,0,0,1.0,2.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300021,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300022,0,1,0,-1.0,1.0,2.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300023,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300024,0,0,1,0.0,1.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300025,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300026,0,1,0,-1.0,0.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300027,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300028,1,0,0,1.0,2.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300029,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300030,0,1,0,-1.0,1.0,2.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300031,0,1,0,-1.0,0.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300032,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300033,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300034,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300035,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300036,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300037,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300038,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300039,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300040,0,1,0,-1.0,0.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300041,1,0,0,3.0,3.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300042,1,0,0,2.0,3.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300043,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300044,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300045,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300046,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300047,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300048,1,0,0,2.0,3.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300049,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300050,1,0,0,1.0,2.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300051,1,0,0,1.0,2.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300052,1,0,0,3.0,3.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300053,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300054,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300055,1,0,0,1.0,2.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300056,0,0,1,0.0,1.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300057,0,0,1,0.0,1.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300058,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP7,9300059,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300000,1,0,0,3.0,3.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300001,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300002,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300003,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300004,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300005,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300006,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300007,1,0,0,3.0,3.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300008,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300009,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300010,1,0,0,2.0,3.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300011,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300012,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300013,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300014,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300015,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300016,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300017,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300018,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300019,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300020,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300021,0,0,1,0.0,1.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300022,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300023,1,0,0,3.0,3.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300024,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300025,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300026,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300027,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300028,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300029,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300030,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300031,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300032,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300033,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300034,1,0,0,3.0,3.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300035,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300036,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300037,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300038,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300039,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300040,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300041,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300042,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300043,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300044,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300045,1,0,0,1.0,2.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300046,1,0,0,2.0,3.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300047,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300048,0,1,0,-1.0,0.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300049,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300050,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300051,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300052,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300053,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300054,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300055,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300056,1,0,0,3.0,3.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300057,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300058,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP8,9300059,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300000,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300001,1,0,0,3.0,3.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300002,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300003,0,1,0,-1.0,0.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300004,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300005,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300006,0,1,0,-1.0,0.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300007,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300008,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300009,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300010,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300011,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300012,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300013,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300014,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300015,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300016,1,0,0,2.0,3.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300017,1,0,0,2.0,3.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300018,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300019,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300020,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300021,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300022,0,0,1,0.0,1.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300023,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300024,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300025,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300026,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300027,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300028,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300029,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300030,0,0,1,0.0,1.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300031,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300032,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300033,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300034,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300035,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300036,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300037,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300038,0,0,1,0.0,2.0,2.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300039,1,0,0,2.0,3.0,1.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300040,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300041,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300042,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300043,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300044,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300045,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300046,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300047,1,0,0,1.0,1.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300048,0,0,1,0.0,0.0,0.0,False,PRIMARY,3900007
vgc_s_op7_seed3900007,S_OP7,OP9,9300049,1,0,0,2.0,2.0,0.0,False,PRIMARY,3900007
